1990s_빈도_1,1990s_빈도_2,1990s_빈도_3,1990s_빈도_4,1990s_빈도_5,1990s_빈도_6,1990s_빈도_7,1990s_빈도_8,1990s_빈도_9,1990s_빈도_10,2000s_빈도_1,2000s_빈도_2,2000s_빈도_3,2000s_빈도_4,2000s_빈도_5,2000s_빈도_6,2000s_빈도_7,2000s_빈도_8,2000s_빈도_9,2000s_빈도_10,2010s_빈도_1,2010s_빈도_2,2010s_빈도_3,2010s_빈도_4,2010s_빈도_5,2010s_빈도_6,2010s_빈도_7,2010s_빈도_8,2010s_빈도_9,2010s_빈도_10,2020s_빈도_1,2020s_빈도_2,2020s_빈도_3,2020s_빈도_4,2020s_빈도_5,2020s_빈도_6,2020s_빈도_7,2020s_빈도_8,2020s_빈도_9,2020s_빈도_10
"('날', 8)","('사랑', 5)","('말', 4)","('아무것', 4)","('오늘', 3)","('하루', 2)","('아침', 2)","('후회', 1)","('만남', 1)","('준비', 1)","('말', 3)","('맘', 3)","('바보', 2)","('눈', 2)","('사랑', 1)","('날', 1)","('욕심', 1)","('무안', 1)","('하루', 1)","('종일', 1)","('듯', 8)","('라라', 6)","('소리', 6)","('바다', 4)","('순간', 3)","('너와 나', 2)","('행복', 2)","('우주', 2)","('위', 2)","('달', 2)",,,,,,,,,,
"('바다', 10)","('이제', 8)","('눈', 6)","('날', 4)","('웃음', 4)","('모래', 4)","('꿈', 4)","('속', 3)","('위', 3)","('세상', 3)","('내 곁에 있어', 3)","('이 노래', 3)","('목소리', 3)","('게', 2)","('라고', 2)","('말', 2)","('목걸이', 1)","('사주', 1)","('차', 1)","('옷', 1)","('꽃', 13)","('길', 10)","('날', 9)","('말', 5)","('자리', 4)","('사랑해줘요', 3)","('담', 3)","('넌', 2)","('드', 2)","('리오', 2)",,,,,,,,,,
"('리듬', 20)","('눈치', 3)","('사람', 3)","('춤', 3)","('대체', 2)","('마음', 2)","('학교', 1)","('선생님', 1)","('집', 1)","('부모', 1)","('속', 12)","('구원', 12)","('넌', 9)","('손', 9)","('어둠', 7)","('숨', 6)","('눈물', 5)","('상처', 5)","('흉터', 5)","('문', 4)","('말', 5)","('그리워', 4)","('음', 3)","('사랑', 3)","('밤', 2)","('그날', 2)","('반딧불', 2)","('창', 2)","('파도', 2)","('모래', 2)",,,,,,,,,,
"('속', 5)","('세상', 4)","('미소', 4)","('행복', 4)","('마음', 3)","('거', 3)","('수정', 2)","('마음속', 2)","('눈', 2)","('영원', 2)","('바보', 5)","('건', 5)","('사랑', 3)","('만남', 3)","('뒤', 3)","('아픔', 3)","('나날', 3)","('밖', 2)","('외면', 2)","('마음', 2)","('중', 14)","('이별', 7)","('열애', 7)","('적', 3)","('날', 2)","('사랑해', 2)","('끝', 1)","('사랑', 1)","('행복', 1)","('마지막', 1)",,,,,,,,,,
"('말', 7)","('사랑', 4)","('행복', 4)","('모습', 3)","('사람', 3)","('이제', 2)","('와서', 2)","('상관', 2)","('절규', 2)","('해', 1)","('사랑해요', 7)","('노래', 6)","('사랑', 4)","('라라', 4)","('내 사랑', 3)","('세월', 3)","('평생', 3)","('대만', 3)","('이서', 3)","('품', 2)","('말', 6)","('사랑', 4)","('후회하지 않아', 3)","('순간', 3)","('모습', 2)","('뿐', 2)","('이제', 2)","('게', 2)","('습관', 1)","('눈', 1)",,,,,,,,,,
"('거', 7)","('이제', 4)","('만남', 4)","('말', 3)","('사랑', 3)","('세상', 3)","('곁', 3)","('기억', 3)","('마음', 2)","('사람과', 2)","('사랑', 5)","('맘', 5)","('꼴', 3)","('바보', 3)","('말', 3)","('하루', 3)","('여자', 2)","('앞', 2)","('척', 2)","('고민', 2)","('어른', 3)","('어제', 3)","('오늘', 3)","('온도', 3)","('비행운', 3)","('한숨', 3)","('자국', 3)","('매일', 2)","('꿈', 2)","('자라', 2)",,,,,,,,,,
"('눈물', 7)","('모습', 6)","('말', 6)","('바람', 5)","('바닷가', 4)","('곁', 4)","('파도', 3)","('바다', 3)","('거', 3)","('겨울', 2)","('날', 14)","('말', 6)","('그리워', 5)","('가슴', 3)","('전화번호', 3)","('처음', 2)","('눈물', 2)","('사랑', 2)","('맘', 2)","('번', 1)","('사랑', 10)","('느낌', 4)","('세상', 4)","('속', 3)","('쯤', 3)","('사탕', 3)","('하늘', 3)","('하루', 3)","('종일', 3)","('영화', 2)",,,,,,,,,,
"('눈물', 3)","('꺼', 3)","('절대', 2)","('뒤', 2)","('앞', 2)","('꿈', 2)","('상대', 2)","('변명', 2)","('입', 2)","('거', 2)","('척', 4)","('입술', 3)","('이제', 3)","('속', 3)","('사랑', 3)","('말', 3)","('남자', 3)","('어깨', 2)","('여자', 2)","('안길', 2)","('속', 10)","('루', 8)","('인스타그램', 7)","('문제', 4)","('생각', 3)","('하네', 3)","('세상', 3)","('잠', 2)","('사랑', 2)","('노래', 2)",,,,,,,,,,
"('날', 4)","('이해', 4)","('거', 3)","('이유', 3)","('약속', 2)","('테', 1)","('넌', 1)","('시작', 1)","('맘', 1)",0,"('넌', 7)","('속', 6)","('말', 3)","('맘', 3)","('뿐', 3)","('바람', 3)","('절대', 3)","('연락', 3)","('술', 3)","('여자', 3)","('하루', 6)","('게', 3)","('마음', 2)","('마음속', 2)","('머리', 2)","('오늘', 1)","('답', 1)","('날', 1)","('감옥', 1)","('앞으로', 1)",,,,,,,,,,
"('사랑', 4)","('곁', 3)","('마음', 3)","('세상', 2)","('어두움', 2)","('미소', 2)","('사실', 2)","('기억', 2)","('행복', 2)","('이제', 2)","('사랑하니까', 7)","('마음', 4)","('여자', 3)","('남자', 3)","('속', 3)","('사랑', 2)","('내 사랑', 2)","('이해', 2)","('잔소리', 2)","('날', 2)","('별', 5)","('이별', 5)","('밤하늘', 3)","('중', 3)","('점', 3)","('속', 2)","('하늘', 1)","('곳', 1)","('듯이', 1)","('마지막', 1)",,,,,,,,,,
"('말', 6)","('그리움', 3)","('건', 3)","('사랑해', 3)","('원망', 3)","('훗날', 3)","('기억', 2)","('아픔', 2)","('순간', 2)","('사랑', 2)","('사랑해 사랑해', 5)","('가슴', 3)","('품', 3)","('사람', 2)","('마음', 2)","('사랑해', 2)","('말', 2)","('안고', 2)","('떡', 2)","('사랑', 2)","('듯', 5)","('날', 5)","('넌', 4)","('거', 4)","('홀린', 3)","('환호', 3)","('말', 3)","('신경', 2)","('척', 2)","('번', 2)",,,,,,,,,,
"('번', 8)","('눈물', 6)","('거', 5)","('그리움', 4)","('가슴', 4)","('자라', 4)","('입술', 4)","('그날', 4)","('날', 3)","('아픔', 2)","('날', 9)","('사랑', 8)","('아픔', 5)","('슬픔', 5)","('사람', 5)","('눈물', 4)","('오늘', 4)","('대만', 4)","('그리워', 3)","('이제', 3)","('오늘', 5)","('술', 5)","('생각', 5)","('위', 4)","('침대', 3)","('전화', 3)","('꺼', 3)","('내일', 3)","('후회', 3)","('밤', 3)",,,,,,,,,,
"('차편', 5)","('추억', 4)","('날', 3)","('사랑할거야', 3)","('계획', 2)","('여정', 2)","('오해', 2)","('창밖', 2)","('비', 2)","('길', 2)","('오늘', 3)","('눈물', 3)","('날', 3)","('번', 2)","('속', 2)","('아픔', 2)","('고통', 2)","('아침', 1)","('만남', 1)","('순간', 1)","('후회', 4)","('끝', 4)","('마음', 3)","('아래', 2)","('오늘', 2)","('가도', 2)","('순간', 2)","('영원', 2)","('넌', 2)","('불', 2)",,,,,,,,,,
"('사랑', 5)","('건', 4)","('모습', 3)","('처음', 3)","('관심', 3)","('마음', 3)","('슬픔', 3)","('감당', 3)","('말', 3)","('넌', 3)","('사람', 8)","('사랑', 6)","('날', 5)","('이제', 5)","('끝', 5)","('바보', 5)","('널', 5)","('말', 2)","('이별', 1)","('이름', 1)","('그리워', 8)","('노래', 4)","('필요', 4)","('눈물', 3)","('속', 3)","('모습', 3)","('바보', 2)","('아쉬움', 2)","('하늘', 2)","('기도', 2)",,,,,,,,,,
"('건지', 4)","('날', 4)","('사람', 2)","('편', 2)","('척', 2)","('말', 2)","('진정', 2)","('이쯤', 2)","('사랑', 2)","('마음', 2)","('우산', 16)","('위', 12)","('머리', 9)","('곁', 7)","('밤', 5)","('어깨', 5)","('빗물', 4)","('속', 4)","('비', 4)","('맘', 4)","('떡', 5)","('말', 5)","('생각', 3)","('바보', 3)","('맘', 3)","('하루', 3)","('종일', 3)","('보고 싶다', 3)","('사랑', 3)","('고민', 2)",,,,,,,,,,
"('모습', 4)","('세상', 3)","('사랑', 3)","('그대에게', 2)","('더 가까이', 2)","('빛', 2)","('고개', 2)","('마음', 2)","('거', 2)","('알고 싶어요', 2)","('맘', 9)","('이제', 8)","('누난 너무 예뻐', 7)","('이별', 5)","('추억', 4)","('아파서', 4)","('진실', 4)","('사랑', 4)","('말', 3)","('누나', 3)","('밤', 11)","('넌', 4)","('속', 4)","('별빛', 3)","('맘', 3)","('오늘', 2)","('아냐', 2)","('간직', 2)","('꿈', 2)","('불', 1)",,,,,,,,,,
"('이제', 2)","('뒷모습', 2)","('슬픔', 2)","('꺼', 2)","('가슴속', 1)","('외면', 1)","('날', 1)","('눈빛', 1)","('속', 1)","('사랑', 1)","('사랑해', 9)","('기분', 5)","('행복', 4)","('옆', 4)","('발', 3)","('손', 3)","('어깨', 3)","('말', 3)","('내일', 3)","('햇살', 3)","('순간', 6)","('날', 5)","('너와 나', 2)","('기분', 2)","('오늘', 2)","('밤', 2)","('말', 2)","('거', 2)","('입술', 1)","('속', 1)",,,,,,,,,,
"('마지막', 4)","('부탁', 3)","('얼굴', 3)","('어둠', 3)","('잠', 3)","('눈물', 3)","('바람', 3)","('회색', 3)","('먼지', 3)","('기억', 3)","('남자', 4)","('때문', 4)","('거', 3)","('마다', 2)","('두발', 2)","('손', 2)","('잡지', 2)","('미소', 2)","('길', 1)","('번', 1)","('사랑', 7)","('사람', 3)","('행복', 3)","('뿐', 2)","('시작', 2)","('모습', 2)","('못 잊어', 2)","('헤어', 2)","('소식', 2)","('날', 2)",,,,,,,,,,
"('마음', 4)","('생각', 3)","('세상', 3)","('여름날', 2)","('커플링', 2)","('자국', 2)","('사랑해', 2)","('날', 2)","('순간', 2)","('곳', 2)","('버', 20)","('사랑', 7)","('잡지', 4)","('추억', 4)","('채', 4)","('날', 4)","('이제', 3)","('후회', 2)","('뒤', 2)","('생각', 2)","('사랑', 8)","('날', 7)","('이유', 6)","('말', 5)","('이야기', 4)","('가슴', 3)","('시작', 2)","('숨', 2)","('이별', 2)","('중', 1)",,,,,,,,,,
"('사랑', 6)","('세상', 6)","('속', 3)","('행복', 3)","('뿐', 3)","('말', 3)","('땅', 2)","('나일', 2)","('처음', 2)","('순간', 2)","('땜', 9)","('너 때문에', 7)","('세상', 6)","('행복', 3)","('사람', 3)","('그리워', 3)","('오늘', 3)","('떡', 3)","('곁', 1)","('날', 1)","('말', 8)","('거', 6)","('사실', 3)","('넌', 2)","('기억', 2)","('맘', 2)","('게', 2)","('키', 1)","('빼빼', 1)","('나름', 1)",,,,,,,,,,
"('거', 6)","('날', 3)","('눈물', 3)","('부', 3)","('눈', 3)","('잠', 3)","('하늘', 3)","('이별', 3)","('인줄', 2)","('사랑', 1)","('넌', 23)","('원', 6)","('노예', 3)","('시작', 2)","('사랑은', 2)","('속', 2)","('번', 2)","('말', 1)","('수식어', 1)","('괜찮아', 1)","('위', 7)","('하늘', 6)","('발자국', 5)","('바람', 3)","('비행', 3)","('구름', 3)","('곳', 2)","('밑', 2)","('날', 2)","('속', 2)",,,,,,,,,,
"('오늘', 5)","('행복', 2)","('작년', 2)","('기억', 2)","('지금', 2)","('그리워', 2)","('날', 2)","('집', 2)","('주위', 2)","('마음', 2)","('사랑해', 16)","('세상', 7)","('원', 6)","('뿐', 5)","('마음', 5)","('미소', 5)","('사랑', 4)","('아름다운 세상', 4)","('너에게', 4)","('말', 4)","('날', 6)","('마음', 5)","('쯤', 4)","('그리워', 4)","('맘', 3)","('말', 2)","('듯', 2)","('고요', 2)","('시작', 1)","('흔적', 1)",,,,,,,,,,
"('밤', 4)","('베이비', 4)","('절대', 4)","('후회', 4)","('할리', 4)","('순간', 2)","('모습', 2)","('눈빛', 2)","('처음', 1)","('넋', 1)",0,0,0,0,0,0,0,0,0,0,"('생각', 9)","('속', 5)","('비도', 4)","('거지', 4)","('의미', 4)","('날', 4)","('우산', 3)","('집', 3)","('감정', 3)","('오늘', 2)",,,,,,,,,,
"('발걸음', 4)","('사랑', 4)","('테', 4)","('안녕', 3)","('세월', 3)","('안고', 3)","('부질', 3)","('이제', 3)","('가슴', 3)","('길', 2)","('세상', 4)","('행복', 4)","('거', 2)","('사랑이란', 2)","('진심', 2)","('미소', 2)","('꿈', 2)","('하늘', 2)","('모습', 1)","('놀라', 1)","('진심', 6)","('예전', 4)","('느낌', 3)","('감정', 3)","('밤', 3)","('전화', 3)","('정신', 3)","('사실', 2)","('말', 2)","('목소리', 2)",,,,,,,,,,
"('말', 9)","('거짓말', 5)","('사랑', 3)","('귀', 3)","('좋아서', 3)","('거짓말도 보여요', 3)","('생각', 2)","('속', 2)","('처음', 1)","('얘기', 1)","('사랑', 11)","('꺼', 4)","('거', 4)","('지우다', 4)","('날', 3)","('다짐', 2)","('소용', 2)","('꿈', 2)","('말', 1)","('척', 1)","('기억', 4)","('거', 3)","('티끌', 3)","('계절', 3)","('추억', 3)","('테', 3)","('마음', 2)","('밤', 2)","('번', 2)","('눈물', 2)",,,,,,,,,,
"('길', 4)","('손', 4)","('넌', 2)","('반지', 2)","('곁', 2)","('날', 2)","('텐', 1)","('데', 1)","('축복', 1)","('사람', 1)","('거짓말', 8)","('말', 4)","('속', 3)","('필요', 3)","('홧김', 3)","('나라', 2)","('밤', 1)","('비', 1)","('기억', 1)","('끝', 1)","('후회', 5)","('생각', 5)","('말', 4)","('사랑', 3)","('길', 2)","('평생', 2)","('정신', 2)","('뿐', 2)","('여름밤', 2)","('구름', 2)",,,,,,,,,,
"('뿐', 5)","('날', 4)","('기억', 4)","('사랑', 3)","('듯', 2)","('사랑해', 2)","('이유', 1)","('울음', 1)","('지', 1)","('우려', 1)","('사랑', 9)","('날', 6)","('맘', 4)","('밤', 3)","('너 때문에', 3)","('대만', 3)","('하루', 2)","('종일', 2)","('생각', 2)","('인생', 2)","('침범', 3)","('매너', 3)","('정색', 3)","('거리', 3)","('유지', 3)","('말', 3)","('사양', 2)","('거', 2)","('인사', 1)","('호들갑', 1)",,,,,,,,,,
"('거', 4)","('건', 3)","('이별', 3)","('맘', 3)","('남은', 2)","('그대에게', 2)","('사랑', 2)","('말', 2)","('날', 2)","('뒤', 1)","('랄', 18)","('라라', 18)","('이제', 9)","('속', 6)","('가요', 6)","('그리움', 4)","('문', 4)","('기억', 4)","('날', 4)","('오늘', 3)","('꿈', 3)","('사랑', 2)","('넌', 2)","('삶', 1)","('가족', 1)","('세상', 1)","('곳', 1)","('쯤', 1)","('힘', 1)","('날', 1)",,,,,,,,,,
"('사랑', 6)","('행복', 4)","('사람', 4)","('날', 4)","('이별', 2)","('하루', 2)","('대신', 2)","('이제', 2)","('이세상', 2)","('지금 그대', 1)","('사랑', 9)","('말', 9)","('이제', 4)","('가지', 3)","('마라', 3)","('진저리', 3)","('앞', 3)","('미련', 3)","('거', 2)","('생각', 2)","('번', 5)","('게', 3)","('소식', 2)","('열', 2)","('거짓말', 2)","('아침', 2)","('눈', 2)","('꿈', 2)","('오늘', 2)","('밤', 2)",,,,,,,,,,
"('친구', 4)","('번', 2)","('건', 2)","('미저리', 2)","('라리', 2)","('연락', 2)","('거', 2)","('날', 1)","('명', 1)","('죽지', 1)","('눈', 7)","('아무것', 4)","('넌', 4)","('아냐', 4)","('시', 3)","('Hands Up', 3)","('요즘', 3)","('대세', 3)","('큰일', 3)","('요', 3)","('넌', 9)","('나나', 6)","('중심', 4)","('생각', 4)","('화', 3)","('입', 3)","('거', 3)","('에이', 3)","('이제', 3)","('말', 2)",,,,,,,,,,
"('사랑', 4)","('뿐', 3)","('곁', 3)","('맘', 3)","('이제', 2)","('날', 2)","('행복', 2)","('게', 2)","('꿈', 2)","('사람', 2)","('사랑', 14)","('추억', 12)","('뿐', 10)","('기억', 6)","('속', 2)","('길', 2)","('이제', 2)","('가슴', 2)","('자리', 2)","('슬픔', 2)","('넌', 8)","('날', 6)","('주인공', 4)","('악역', 3)","('엔', 3)","('오늘', 2)","('몸', 1)","('머리', 1)","('기분', 1)","('자석', 1)",,,,,,,,,,
"('거', 8)","('말', 5)","('사랑', 3)","('넌', 2)","('마지막', 2)","('사랑이란', 2)","('게', 2)","('변명', 2)","('이건', 2)","('용서', 2)","('하루', 4)","('눈빛', 3)","('말투', 3)","('기분', 3)","('태양', 2)","('하늘', 2)","('선물', 2)","('마지막', 2)","('사랑이야', 2)","('가슴', 2)","('사랑', 3)","('말', 3)","('법', 3)","('넌', 2)","('여자', 2)","('날', 2)","('세월', 2)","('남자', 2)","('연습', 1)","('장소', 1)",,,,,,,,,,
"('세상', 6)","('건', 5)","('사랑해', 5)","('끝', 5)","('사랑', 4)","('이란', 4)","('거', 4)","('영원', 4)","('가슴', 3)","('말', 2)","('앞', 4)","('곁', 4)","('겁', 3)","('사랑은', 3)","('세상', 2)","('대만', 2)","('순간', 2)","('날', 2)","('채', 2)","('바보', 2)","('음', 4)","('사랑', 3)","('봄', 2)","('지난날', 2)","('행복', 2)","('이제', 1)","('욕심', 1)","('곁', 1)","('반복', 1)","('하나로', 1)",,,,,,,,,,
"('거', 4)","('사랑', 3)","('세상', 3)","('힘', 3)","('넌', 3)","('행복', 3)","('사랑해', 2)","('괜찮아', 2)","('대도', 2)","('삶', 2)","('에너지', 15)","('미소', 6)","('I Love You', 6)","('넌', 5)","('가슴', 4)","('삶', 4)","('꿈', 4)","('월화', 3)","('수목', 3)","('금', 3)","('게', 4)","('날개', 3)","('말', 3)","('하늘', 2)","('눈', 2)","(""I've"", 2)","('상처', 2)","('행복', 1)","('머리맡', 1)","('이후', 1)",,,,,,,,,,
"('거', 6)","('약속', 4)","('거란', 4)","('날', 3)","('곁', 2)","('이유', 2)","('눈물', 2)","('세상', 2)","('기쁨', 2)","('슬픔', 2)","('사랑', 7)","('이야기', 6)","('사랑해', 6)","('말', 4)","('맘', 4)","('이 노래', 4)","('속', 3)","('이제', 3)","('이건', 3)","('꺼', 3)","('사랑', 2)","('거리', 2)","('사이', 2)","('얘기', 2)","('패인', 2)","('상처', 2)","('채', 1)","('추억', 1)","('고개', 1)","('꿈', 1)",,,,,,,,,,
"('행복', 6)","('꺼', 4)","('맘', 4)","('말', 4)","('잔소리', 3)","('날', 3)","('거', 3)","('비밀', 3)","('건', 2)","('데', 2)","('사랑', 7)","('눈물', 3)","('테', 3)","('말', 3)","('번', 3)","('추억', 3)","('내 사랑', 3)","('이젠 안녕', 3)","('게', 2)","('맘', 2)","('날', 6)","('순간', 6)","('눈빛', 3)","('하나로', 2)","('말', 2)","('송이', 2)","('꽃', 2)","('피고', 2)","('햇살', 2)","('생각', 1)",,,,,,,,,,
"('너를 사랑해', 18)","('푸른', 6)","('바다', 6)","('하늘', 5)","('미소', 5)","('행복', 4)","('곁', 4)","('사랑', 3)","('태양', 2)","('아래', 2)","('분', 14)","('초도', 14)","('순간', 11)","('심장', 5)","('날', 4)","('기억', 4)","('마음', 4)","('모습', 3)","('목소리', 3)","('숨', 3)","('행복', 4)","('눈', 3)","('하루', 3)","('맘', 3)","('생각', 3)","('사랑', 3)","('지금', 2)","('영원', 2)","('건', 2)","('이해', 2)",,,,,,,,,,
"('눈', 2)","('말', 2)","('손가락', 1)","('채', 1)","('순간', 1)","('건', 1)","('안부', 1)","('해주', 1)","('길', 1)","('생각', 1)","('사람', 4)","('사랑', 3)","('어제', 3)","('오늘', 3)","('사랑합니다', 3)","('처음', 3)","('행복', 3)","('거', 2)","('물어', 1)","('대답', 1)","('사랑', 9)","('겨울', 4)","('여름', 4)","('서로', 3)","('계절', 3)","('사계절', 2)","('세상', 2)","('너만이', 2)","('봄', 1)","('한참', 1)",,,,,,,,,,
"('사랑', 6)","('거', 4)","('말', 3)","('사람', 1)","('그대에게', 1)","('충격', 1)","('실망', 1)","('배신감', 1)","('맘', 1)","('건', 1)","('두그', 8)","('눈', 7)","('Baby Baby', 6)","('몸', 4)","('눈빛', 4)","('향기', 4)","('사랑', 2)","('떡', 2)","('바보', 2)","('예뻐', 2)","('마음', 4)","('밤', 4)","('사랑', 2)","('비밀', 2)","('추억', 2)","('위', 2)","('갈피', 2)","('꿈', 2)","('읽기', 1)","('길', 1)",,,,,,,,,,
"('사람', 2)","('아무것', 2)","('지금 그대', 2)","('부탁', 2)","('거', 2)","('날', 2)","('길', 1)","('배웅', 1)","('번', 1)","('가슴', 1)","('이제', 5)","('친구', 3)","('날', 3)","('여자', 3)","('상관', 3)","('번', 2)","('생각', 2)","('전화', 2)","('넌', 2)","('땜', 2)","('사랑', 5)","('넌', 5)","('사람', 4)","('소식', 3)","('한때', 2)","('이제', 2)","('남이', 2)","('날', 2)","('맘', 2)","('말', 2)",,,,,,,,,,
"('이제', 8)","('거', 4)","('넌', 4)","('미소', 3)","('기억', 3)","('사랑', 3)","('상처', 3)","('후회', 3)","('너에게', 3)","('모습', 2)","('랄', 10)","('리', 4)","('주문', 4)","('거', 3)","('너 때문에', 2)","('꿈', 2)","('속', 2)","('척', 2)","('인형', 1)","('정신', 1)","('밤', 6)","('속', 5)","('날', 5)","('넌', 5)","('맘', 4)","('바람', 4)","('빛', 4)","('세상', 3)","('모습', 3)","('곁', 3)",,,,,,,,,,
"('이해', 3)","('행복', 3)","('모습', 3)","('거', 3)","('기억', 3)","('포기', 2)","('지금', 2)","('곁', 1)","('대신', 1)","('부탁', 1)","('안녕', 4)","('넌', 3)","('말', 3)","('잘못', 3)","('몸', 2)","('곳', 2)","('이유', 2)","('기회', 2)","('달래', 2)","('번', 2)","('시', 8)","('거', 4)","('떡', 3)","('시네', 3)","('맘', 3)","('생각', 3)","('말', 2)","('느낌', 2)","('음악', 2)","('사랑', 2)",,,,,,,,,,
"('속', 5)","('모습', 5)","('마지막', 4)","('사랑', 4)","('거', 3)","('번', 3)","('맘', 3)","('말', 2)","('이기심', 2)","('상처', 2)","('그런지', 12)","('너에게', 6)","('말', 3)","('대체', 2)","('속', 2)","('자존심', 2)","('쳇바퀴', 2)","('집', 1)","('앞', 1)","('바', 1)","('문제', 12)","('술', 8)","('듯이', 4)","('기억', 4)","('한잔', 4)","('잔', 3)","('눈물', 2)","('사랑', 2)","('전화', 2)","('번호', 2)",,,,,,,,,,
"('이유', 6)","('맘', 6)","('그대와 함께', 6)","('기분', 4)","('거지', 3)","('연애', 3)","('얘기', 1)","('원래', 1)","('거', 1)","('저 푸른 초원위에', 1)","('말', 6)","('눈물', 6)","('심장', 6)","('날', 3)","('사람', 3)","('술', 3)","('종이', 2)","('하루', 2)","('매일', 1)","('거', 1)","('별', 7)","('개', 6)","('손', 5)","('괜찮아', 5)","('우주', 5)","('빛나', 5)","('저녁노을', 4)","('옥상', 4)","('I don’t know why', 4)","('날', 3)",,,,,,,,,,
